346;-67.0;44.5;44.5
347;-22.5;45.5;44.5
348;23.0;45.5;44.5
349;68.50000000000001;29.5;44.5
350;98.00000000000001;3.5;44.5
351;101.5;-6.5;-6.5
352;95.0;-22.5;-6.5
353;72.5;-36.5;-6.5
354;36.0;-38.5;-6.5
355;-2.5;-37.5;-6.5
356;-40.0;-34.5;-34.5
357;-74.5;-23.5;-34.5
358;-98.00000000000001;-10.5;-34.5
359;-108.5;-2.5;-34.5
360;-111.0;1.5;-34.5
361;-109.5;0.5;0.5
362;-109.0;-10.5;0.5
363;-119.5;-38.5;0.5
364;-158.0;-43.50000000000001;0.5
365;-201.5;-45.5;0.5
366;-247.0;-47.5;-47.5
367;-294.5;-46.5;-47.5
368;-341.0;-46.5;-47.5
369;-387.5;-46.5;-47.5
370;-434.0;-46.5;-47.5
371;-480.5;-46.5;-46.5
372;-527.0;-46.5;-46.5
373;-573.5;-46.5;-46.5
374;-620.0;-46.5;-46.5
375;-666.5;-46.5;-46.5
376;-713.0;-46.5;-46.5
377;-759.5;-46.5;-46.5
378;-806.0;-46.5;-46.5
379;-852.5;-46.5;-46.5
380;-899.0;-37.5;-46.5
381;-936.5;-10.5;-10.5
382;-947.0000000000001;16.5;-10.5
383;-930.5;32.5;-10.5
384;-898.0;40.5;-10.5
385;-857.5000000000001;41.5;-10.5
386;-816.0;42.5;42.5
387;-773.5;41.5;42.5
388;-732.0;41.5;42.5
389;-690.5;36.5;42.5
390;-654.0;31.5;42.5
391;-622.5000000000001;28.5;28.5
392;-594.0;21.5;28.5
393;-572.5000000000001;18.5;28.5
394;-554.0;11.5;28.5
395;-542.5;5.5;28.5
396;-537.0;-2.5;-2.5
397;-539.5;-3.5;-2.5
398;-543.0;5.5;-2.5
399;-537.5;11.5;-2.5
400;-526.0;13.5;-2.5
401;-512.5;12.5;12.5
402;-500.0;10.5;12.5
403;-489.5;12.5;12.5
404;-477.0;14.5;12.5
405;-462.5;17.5;12.5
406;-445.0;20.5;20.5
407;-424.5;18.5;20.5
408;-406.0;17.5;20.5
409;-388.5;19.5;20.5
410;-369.0;17.5;20.5
411;-351.5;14.5;14.5
412;-337.0;11.5;14.5
413;-325.5;11.5;14.5
414;-314.0;11.5;14.5
415;-302.5;10.5;14.5
416;-292.0;14.5;14.5
417;-277.5;18.5;14.5
418;-259.0;22.5;14.5
419;-236.5;26.5;14.5
420;-210.0;28.5;14.5
421;-181.5;27.5;27.5
422;-154.0;26.5;27.5
423;-127.5;8.5;27.5
424;-119.0;-12.5;27.5
425;-131.5;-23.5;27.5
426;-155.0;-31.5;-31.5
427;-186.5;-27.5;-31.5
428;-214.0;-7.5;-31.5
429;-221.5;14.5;-31.5
430;-207.0;27.5;-31.5
431;-179.5;32.5;32.5
432;-147.0;34.5;32.5
433;-112.5;18.5;32.5
434;-94.0;-2.5;32.5
435;-96.5;-23.5;32.5
436;-120.0;-33.5;-33.5
437;-153.5;-14.5;-33.5
438;-168.0;37.5;-33.5
439;-130.5;41.5;-33.5
440;-89.0;42.5;-33.5
441;-46.5;42.5;42.5
442;-4.0;42.5;42.5
443;38.5;40.5;42.5
444;79.0;34.5;42.5
445;113.5;41.5;42.5
446;155.0;40.5;40.5
447;195.5;41.5;40.5
448;237.0;41.5;40.5
449;278.5;42.5;40.5
450;321.0;41.5;40.5
